STORE_ID,mape_forecast_sale1,mape_forecast_sale2
3227,0.4294768176584818,0.41194416510938225
4296,0.4295067297070779,0.4269794505660153
4714,0.42955642151130163,0.42799680673789875
6606,0.42958967323678643,0.45847659916589395
6811,0.4298507834238653,0.4560618446540315
2919,0.42990919181247444,0.4264527783305186
5833,0.4299621306439338,0.4229711101801489
6725,0.43019672634836076,0.43542631626599443
5641,0.43030918284847186,0.4342883370036666
5088,0.43034605538893755,0.42437930237433463
1590,0.4305398059288373,0.4315792016408992
3851,0.43059623647378015,0.4140198387108812
1543,0.4308057396368273,0.4250580875052588
1609,0.43086808419822764,0.4649986352541552
3619,0.43099865227305567,0.41885241290755515
6384,0.4311166471679803,0.42671600739517795
3512,0.43120001749832165,0.41434392866773284
2321,0.4313516285611453,0.4207759284428947
2965,0.43160813999039555,0.41919943351640926
1651,0.4316259979652245,0.45076731017013744
4543,0.43182939278804805,0.41690882724622585
1645,0.4319456272907187,0.45529541568968973
6113,0.43196092223013033,0.4312147700209983
4376,0.43196534924361135,0.4370347388176839
1705,0.43198781093992555,0.42917009404333123
1541,0.43205482611443236,0.41732041423140537
3379,0.4321815403462244,0.4388689495815685
4100,0.4322031051693525,0.43526831334480875
4321,0.43228303841564153,0.435681621453907
5025,0.43250923520321155,0.43164134316325414
6056,0.4325322779436435,0.4347791616137343
5220,0.4327870449201292,0.4184572876892061
2210,0.4328138794503005,0.4320760714176405
1649,0.4328566073718694,0.46350152630370633
6546,0.432990212791588,0.447490658940447
4517,0.43318033357155317,0.4394968700625453
6534,0.433194996856862,0.4353338248268098
6569,0.4331986123497251,0.4319397947687361
2933,0.43320807754570495,0.446750616645714
4115,0.4332176606933542,0.47716985335252193
1630,0.4332962516763452,0.4360822777852735
6865,0.433398832226417,0.4478034257712675
2988,0.4334934943090368,0.4422456218494222
6632,0.4336775033367859,0.4585159938883331
4083,0.4336858402305953,0.4423965366623119
3413,0.43372088728375713,0.44984630627673866
3321,0.43408112093819645,0.4389857203275755
6253,0.43451639009760845,0.3896348026585366
5837,0.43453015228070263,0.4433116204756203
3088,0.4346119039025036,0.4726497601479324
6259,0.43462006478218346,0.4265752132976856
1650,0.43465465362519906,0.4636863269331205
6905,0.4348760949861565,0.45776235419003225
3128,0.4352333738872346,0.4899948264794042
4621,0.4354406179936333,0.43479576909229434
5626,0.4355678548373605,0.44070188576059843
6279,0.43561611286695523,0.46128668437628684
3448,0.4358713868163405,0.41990744174609435
4779,0.4358716669062857,0.43477223458716785
5459,0.4358725060814119,0.4343167118476377
4239,0.4359236543555218,0.4383277391704549
3452,0.43593679812027025,0.4405984425312943
6328,0.43599920859503105,0.47670726960123294
5617,0.4360722711312426,0.43269141633234326
5899,0.4361159826888331,0.4946616204540696
5461,0.4364198120256887,0.40629969058388316
4567,0.43659211847424406,0.4230429493716982
5216,0.436702563054064,0.4318002617649834
6390,0.4372219334809983,0.432243065939659
5460,0.437302668748275,0.4195427333813581
6518,0.4373670827576355,0.4562675805780598
6501,0.4373784833059176,0.4093893468077027
6002,0.4374153105379075,0.44070664450783625
4578,0.43751251607813213,0.4333304298495445
6513,0.4375259592425576,0.4381210608699583
2441,0.4377638751584183,0.4429384878526907
2092,0.4377948034491952,0.43215856663244895
5728,0.4378432616478178,0.42637218233230284
1612,0.4378659321466942,0.4182656671154921
4594,0.43790682722850244,0.4312463956781875
3279,0.4380569599864256,0.43302496386479244
1619,0.43833674356119773,0.3929001496134764
6270,0.4384242161292148,0.3969585191739704
5241,0.43867646525531456,0.4386643697591985
6381,0.43896917509483985,0.4176693899589141
3458,0.43900407032410266,0.4549009985835986
6416,0.43948270455823185,0.4387334762215637
5840,0.43956103763673565,0.4429663289638767
4741,0.43958988738418997,0.43255919765252476
6387,0.43961411207066237,0.43378819436989313
5968,0.4396245181661053,0.4170620055624637
2021,0.43974918126538626,0.4605160661746303
6887,0.4397768371255746,0.44822325644051053
6009,0.4398007905877951,0.44467808826026006
6825,0.43995931840409863,0.4419716993645627
1663,0.440352860772257,0.44602033345128506
5172,0.4403925128195748,0.4206414992749833
4952,0.44052036295342517,0.4485220491602919
6055,0.4405565960862412,0.43497705459388525
6711,0.4407235146782016,0.45392681987168404
6285,0.4407324809796699,0.4216500384706161
6409,0.4407916167751305,0.4339966533649976
3105,0.4408002408791062,0.4546140934445342
1680,0.4408520021957777,0.4064497918852986
3649,0.44112409649355466,0.4341025805387521
3934,0.44146646243900256,0.43973552239604513
1599,0.4416648621798778,0.41397760078226437
5331,0.4416977782730499,0.4397757253300133
1698,0.44175278013629615,0.4424883233346436
6554,0.44185222890690223,0.44915061864610206
6485,0.44189233823699436,0.4409214706749995
4144,0.4419142976012851,0.4353881319296122
6655,0.4420642564337635,0.45146178241089624
4549,0.44228189658117123,0.4368375544158514
6743,0.4422851446896537,0.44486871146832346
5621,0.4423564370181592,0.4433280132590773
6251,0.44236711705345383,0.39529113514157455
6272,0.4424687986415634,0.44913849461042793
6317,0.4425123116527352,0.4347252687810911
4310,0.4425175244316058,0.4234506753181247
6044,0.4426129725373957,0.43099063214821864
6448,0.44269756831738166,0.4362830002385169
5077,0.4427088689442436,0.4189342018690121
5917,0.4428051939620618,0.4492443760671504
5465,0.4428892357533806,0.4736834396370496
4053,0.4430655992611775,0.43180351880484935
4314,0.44314269238848575,0.43736536416055694
3828,0.44315574651127254,0.46403735355989745
6591,0.44321442655320387,0.4515946012346955
6267,0.44331200457956277,0.4335534467676361
4157,0.4433686970655432,0.4532944011161487
3760,0.44345885312382477,0.4318373711626334
6003,0.44348808245802523,0.47181720517414005
1594,0.443892093876492,0.44598919373467605
6313,0.4439005569522335,0.4419826445879644
3449,0.4439826360132532,0.4536383544113511
5609,0.4439993168022085,0.44337612364385853
2390,0.44412984698562685,0.43888669326790036
4165,0.4442303207461681,0.44253767017674306
6775,0.44428345057687285,0.5012482341897425
3596,0.44436827390417794,0.4510781199939543
2041,0.4443819481597678,0.4455729636736023
6406,0.4444257578813769,0.43675046954850605
5029,0.44442920960749294,0.4446061702936256
4294,0.44446307606020574,0.4493089424561957
4799,0.444549344301523,0.44052269365506386
3223,0.44457039263385295,0.4436229912857376
6188,0.4445922867286224,0.4783032880292441
4608,0.4446215609269103,0.45060121427574196
4351,0.4448742192744372,0.454980156266746
3673,0.44490518282784297,0.4242823580362639
2823,0.44500313806592867,0.42959989537831095
6250,0.4450279561255786,0.45794709661417854
3159,0.44519777054909315,0.42766644581844904
6831,0.4452320414655681,0.4251579883119978
1685,0.4452500512728198,0.44230851990962117
5251,0.44528499195611215,0.4595639901482192
6262,0.44547993690863147,0.47356001996882624
4101,0.4455044582881196,0.441715252345478
4177,0.44555786065264763,0.43474558126786533
1639,0.4456079624900209,0.44656339718504334
4449,0.44573539389382955,0.4303042226235263
5526,0.44575528062113556,0.4494758574046638
4352,0.445878572478149,0.44270238420911956
6884,0.4460444234373508,0.45670460458155826
6657,0.4461355862374975,0.4362516304931777
1675,0.44618430498908035,0.45464139141065585
1564,0.4462040721318326,0.44210576872936147
3880,0.4464206129484035,0.461887035970053
4924,0.44647780419634187,0.4476677934105903
3873,0.44673214395270094,0.44646004785593774
3907,0.4467351953631746,0.4531198629176636
3435,0.4467817360744594,0.4371732421044664
5059,0.4468291647615576,0.4555332203820724
6230,0.447020936279258,0.4589560844014146
3123,0.44713322644373515,0.4409513571147635
1603,0.44713342653983873,0.45456055709436377
6388,0.44714354982258114,0.44479218419059807
1527,0.44720941105207923,0.4635614451482818
3013,0.4474579243449173,0.45941195921765
6300,0.4475036919272455,0.4524070420131697
4139,0.4477272657016134,0.4417977450608267
3465,0.44777150132215093,0.4445233800383949
3181,0.4478146987914756,0.45631873971164333
4117,0.4478284850797517,0.45488003665893084
5827,0.44793167157365776,0.4416302195611834
3376,0.4479510426475152,0.46275150582284996
6265,0.44796236224807146,0.4487821387962201
3808,0.448127307870457,0.4462788919184366
5792,0.44818326815749787,0.4304226468264443
3443,0.4482276716197474,0.4418836911973172
2306,0.44844615043498715,0.4492895082206187
2254,0.4484752655388301,0.4478896215332894
6460,0.4484788092742518,0.44137145787894877
4788,0.44854897974157326,0.4484035090459252
3265,0.4487585048979851,0.4313581545074884
4785,0.44884638210405664,0.43981945543942225
5194,0.4489486797587778,0.45628733883422634
5817,0.4490208647452179,0.44052675071337505
5118,0.44904019980509036,0.4562936036070944
5436,0.4490699797271931,0.45054942676616955
1518,0.44907752919759847,0.46926809537824243
4807,0.44908987141047557,0.43927628855596035
1671,0.44910055282343697,0.4638119676534623
1656,0.44918472457126046,0.44394883577935956
4077,0.4492185040011862,0.4625139895355376
4870,0.4492726910598888,0.4388643631056348
6389,0.44939114885315934,0.4869266264729759
6185,0.4494251800519928,0.44935615996127454
3514,0.4495510194768372,0.44482721064621134
2362,0.44956520672758243,0.4423935911556307
4235,0.44966298034972807,0.4467902664556461
4968,0.44971473593232647,0.4680083579598921
5493,0.4498399965736553,0.4578361167046812
6133,0.4498836659287761,0.45049378866295525
5652,0.44992526641265534,0.4858781023886342
6559,0.45000886993148503,0.45239730096779435
5776,0.45018738130563335,0.4715123886880296
4558,0.45021998473289343,0.4640466268015973
6254,0.4502945705467621,0.45730015498995913
6667,0.4503619770297743,0.4340367592742584
3612,0.4503767313295491,0.44580259099008457
5902,0.45039460720145247,0.45324026243254517
5859,0.4505338694217861,0.4534493590842844
1610,0.45057915746207455,0.4346108300714039
5329,0.4506050444356638,0.44739051936792146
4427,0.45068200649386314,0.4091898860114376
6368,0.45086204818334513,0.4806557339070855
2747,0.4508872793242081,0.41556526743751027
4514,0.4509828571835948,0.44116933793527324
5516,0.45100692206972565,0.4552904872441856
2891,0.45118217960636814,0.4411383650818373
6346,0.45118511087851615,0.46363468141446734
3690,0.45141514282395834,0.43000721737054654
6134,0.4514806937059778,0.455986660399508
3173,0.4516616065138967,0.46381919173573855
3854,0.45166684141141933,0.4526112313572561
1704,0.4516768639113093,0.44674566672320437
4884,0.4516979718301489,0.4440783391601778
4733,0.4516982224660246,0.44956938973699917
2026,0.4517042123967882,0.4424499325072292
5292,0.4517451086022078,0.47250424634299576
5140,0.4517946589142411,0.44695450971135675
4108,0.4518363830534761,0.44278069097860706
3916,0.4518757465175237,0.44582401432090474
3425,0.452033019484943,0.4404621721464148
6767,0.4520387538484394,0.4613564038551778
2122,0.4521057523099858,0.44559433961959777
5973,0.452335385377274,0.5025920010279332
5404,0.45238281145559783,0.44427725475492635
3130,0.4524231011966171,0.4452301999283291
3444,0.45242570344841126,0.46442191420997975
1611,0.45252705078536604,0.4502081793544587
2638,0.4525510511902182,0.447889375203467
3858,0.45275495194219595,0.44255001337276034
6235,0.45276197342957764,0.45019750182843976
3663,0.4527790406138398,0.4457214256288869
6473,0.4528539229816444,0.45319538158129974
4525,0.45290112397831783,0.46073724106140607
3399,0.4529644032192499,0.4622507999478512
3599,0.45304010014491636,0.45593188418291014
1699,0.45311893876437553,0.4480832143407042
5908,0.453122408097606,0.45796235702546634
3552,0.4532420203806508,0.4457039414831014
3093,0.45332837333518505,0.4498516996543331
6068,0.45334710142179335,0.4927417758773159
6520,0.45342776394425716,0.46074640776249726
6502,0.4534567925701449,0.44457297951915914
2615,0.4534999216921554,0.44585209347531374
6030,0.45353920130538194,0.4711295733051301
4207,0.45374038605201944,0.46535131251668627
3636,0.4538189155128374,0.44654826153881155
2045,0.45400310913522784,0.45045655484077746
6469,0.4540792105930253,0.46123844507672423
5714,0.45423205578283987,0.454231988972876
1701,0.45424625643048844,0.45974434776146733
2032,0.4542887426375823,0.4393572026075065
3280,0.454414141334515,0.4501085666719277
4542,0.4544912882698362,0.4337410723942328
6507,0.4545376993132629,0.45076295329235866
2434,0.45457060011699363,0.40450647061507267
3697,0.45459912497229454,0.4527886327670614
3653,0.45463431026087436,0.4474402431381273
2835,0.4548338109711701,0.45006193238159964
3798,0.4548621518534591,0.458824902385402
6257,0.4549365453677595,0.4532060300324822
1569,0.45497105442484015,0.4935704589880364
3301,0.4550191867910165,0.4416811900158279
4251,0.4551489436471993,0.43860051913705367
6348,0.45520527631837,0.4910296388626048
1665,0.45523638063861593,0.47135123155055386
6135,0.4552847606752013,0.4526710165002657
4784,0.45535205842252396,0.45005661728363355
6863,0.45535712380970395,0.4523050791700356
3500,0.45556529359117254,0.4690240088669933
6291,0.45561710284557094,0.48848544085097456
1548,0.4558552813015441,0.4522897832390169
4234,0.45586077428903365,0.4331079003729863
3906,0.4558685219429537,0.453361501238372
4147,0.4560794861648033,0.46194697395587775
1537,0.4561058671088275,0.46971841247455687
2015,0.456177159156541,0.4599573868629623
3137,0.4564160128600048,0.45903796521095597
4533,0.456424574381873,0.4809554924321761
6558,0.45642804593798647,0.463547214524177
4863,0.45642876142994576,0.437640499890026
5780,0.4564864918521308,0.4594993943331968
3578,0.4566258607434584,0.4411118125689892
2685,0.45663677023310884,0.4539996719285668
6452,0.4566414468902277,0.4568019294770234
3126,0.45673206593293864,0.44708100076871204
4420,0.45677111078495924,0.4389105451960564
6373,0.4567718008673892,0.4730935149807265
3802,0.45686752988146534,0.4429828785559263
3909,0.45695237359120433,0.4507009579733297
3814,0.45707575901211234,0.45025814963641
6366,0.4571143292464711,0.47527109737236994
4808,0.45715498250119324,0.44478821085965525
6101,0.4572090992999032,0.47157356025513747
3691,0.457418764986555,0.45094410123892364
6859,0.4574245380244276,0.45991316133612553
6760,0.4575663008005641,0.4645895921283346
3144,0.4577597888795428,0.4640274218043724
1669,0.45777563063536486,0.46310356007065556
2355,0.4578377309912631,0.44586318033382333
6593,0.4578400462270678,0.4681505266490525
3705,0.45788024164085517,0.4762860360769325
4438,0.4579258084854463,0.45909403267234555
4092,0.4579799425615213,0.4632010775096668
3865,0.45809395244884044,0.46049245179843135
6475,0.45810193813365535,0.4454238933941591
3951,0.458117373393723,0.4529256522842582
4982,0.45813150111815787,0.44017788356418913
6587,0.4581892492170875,0.46343892439699863
4260,0.4583288467763607,0.45277443983223176
4841,0.4583747598486277,0.46487829288320937
4149,0.4584708127524073,0.4709477025953201
6579,0.45851525419950834,0.4654646415387061
2075,0.458604554132012,0.42878753844036405
4774,0.45860611436546095,0.463343409296229
3057,0.45864498536717013,0.4481683613300942
3197,0.45868490575658144,0.4429816131576387
3352,0.4586872834996056,0.46111207526596554
5019,0.45873091254083687,0.46800557853488656
5054,0.45874383349444686,0.45882248754138344
5415,0.45881509923822017,0.5355315810965686
6233,0.45887989521923844,0.44948101572426835
3016,0.4588872534429926,0.4701126729651913
4145,0.4589199433760173,0.4538807744991126
6219,0.4589545790839621,0.44982963596148284
3360,0.45900679051151577,0.44158773798850975
5591,0.4590092179464625,0.46867144648233683
5388,0.4590410105651136,0.46084482571811775
6275,0.45926943785062474,0.45644525244276934
6512,0.45927964279179234,0.43878079599674763
6758,0.45928401040828654,0.4712657153615821
3063,0.4592939062778413,0.46236324406743073
4055,0.45930924377007554,0.4591097990131156
6574,0.4593679027881156,0.47418498854933755
6751,0.4594072009394883,0.486804268789655
5121,0.45953459992964896,0.42386615533397365
6805,0.4595593644941526,0.4241265942284044
5451,0.45956398057449427,0.45217663937759917
6695,0.4596022735257075,0.4765766717825324
3394,0.45973995982298316,0.4479004956768411
3622,0.45974994483183323,0.44591976179562703
6354,0.45989139998199235,0.44153897017025623
2023,0.4599277182966864,0.4595121862243386
6472,0.4599551852752161,0.4645087093367126
4286,0.4599919357666479,0.4701458461192079
3968,0.4600106293560649,0.464235915376148
2439,0.46016697852860616,0.4410923915041072
1658,0.4601696834296509,0.47794488067356006
4502,0.4601700975029963,0.46103535853283073
6269,0.460201904103426,0.4490090106386272
5588,0.46038764416788486,0.47664180957059216
2057,0.46055436430504426,0.45758360667145714
4939,0.46056264661106033,0.4774408743837774
4306,0.4605767465873567,0.4527814600794708
3136,0.46063149370726714,0.4518754215541147
1646,0.4606459814250095,0.47413981903684205
2929,0.4606909117989349,0.4705901097302934
6698,0.46073054995768553,0.4192669528778822
4718,0.46082705349283487,0.4345019813820914
4463,0.4611228607360299,0.46230969719176196
3878,0.46113663837514574,0.46108142735748125
3933,0.461164816539667,0.4503596504962755
2323,0.46119184131631513,0.4589584928003585
1587,0.46120252979067305,0.45951969471012216
4511,0.4612198196761896,0.42197829083245775
5606,0.46125975079871445,0.4279147083211967
5672,0.461282151535475,0.4605333667042461
4263,0.4613026137429038,0.45351896895167004
4163,0.4613642487886929,0.43525421571229533
5757,0.46141709824852184,0.4621684052078433
6883,0.4614457461180081,0.5097120452877505
3188,0.4614652619375601,0.4953729705966171
6465,0.46147182587869784,0.48091425598332915
4506,0.46161434077655883,0.4626244380584309
4396,0.46163002436469386,0.4611002178511727
3835,0.4616557997637282,0.4594632593373745
6086,0.4616574917096399,0.4529715106095037
6526,0.4617492484304461,0.4600089291735598
4694,0.46180090281974934,0.4718924489704131
1546,0.4618221535197908,0.43935611388803814
6691,0.4618305900771266,0.4515688512142088
5623,0.4618362208363815,0.462729013100189
5677,0.4619075718315755,0.46229476249706125
6912,0.46198087858099673,0.4718980586615409
6045,0.4621053658320785,0.45815926245920074
6126,0.46221434738507006,0.4718736863203036
2402,0.462262126844001,0.45007816795073546
3713,0.4622749743417423,0.4571569522230434
4650,0.4623092934292823,0.4698631278505592
6224,0.4623143158167991,0.4757185010036121
6220,0.4623510838853803,0.471339853065402
2781,0.4623621638029559,0.4695911763503229
4320,0.46241871295709985,0.45327460637514655
6692,0.4624250759655552,0.46138163134502397
6421,0.46259942386491826,0.46874120084751275
4894,0.4626715461012243,0.4492751495510507
3012,0.46274318181605634,0.47273183144154207
6378,0.462745278148951,0.4690511919286541
5020,0.4628012272418846,0.4496426601223122
4425,0.46284944471809913,0.4364809592587802
4469,0.4628663214397901,0.4669660706901127
3508,0.4629964880970971,0.4574144687209051
5351,0.46300797230974533,0.4594087924417055
4254,0.46303657426089456,0.45444041991062584
5303,0.46319938247314335,0.4748358511839535
6468,0.4632068702348515,0.47798525133536257
3988,0.4633996326684614,0.4698586421766343
5853,0.463406003784606,0.4582226358592642
3193,0.4634121880701784,0.473147540728913
3254,0.4634518310892497,0.4649130411771431
6351,0.463479651370019,0.45552917346603927
3577,0.463525190290324,0.47877837790298133
6032,0.4635479333232687,0.5031035492355593
6405,0.46361066295767905,0.4496578542517704
6723,0.46364491484061887,0.4635833896705896
5219,0.4636751218256155,0.46222402022297693
4142,0.46373271080599787,0.5063609096781343
3621,0.46378045137259755,0.48487584309627824
6289,0.463807693880181,0.4559673436372321
6193,0.46386089503366795,0.49020001506506433
6199,0.46388948948260755,0.4772852778000186
4151,0.4639488813900108,0.45503648736815894
3985,0.46402732274908304,0.4585360595569732
3604,0.4641163727561035,0.4762308409375139
6397,0.46412246663976664,0.47873144539902596
4519,0.46420505027881553,0.47431899583243536
6847,0.4642124569167245,0.4763611290782484
